id,source_url,company_name,rating,reviews_count,hourly_rate,min_project_size,team_size,last_crawled_at,locations,services_offered,source,hourly_low,hourly_high,hourly_mid,min_project_usd,team_low,team_high,team_mid,svc_ai,svc_iot,svc_mobile,price_segment
47,https://www.goodfirms.co/artificial-intelligence,Slash Software,5.0,6,$25 - $49/hr,,50 - 249,2025-10-26 12:19:33.073478,"['Vadodara, India']",['Artificial Intelligence Services'],www.goodfirms.co,25.0,49.0,37.0,,50,249,149.5,1,0,0,middle-priced
148,https://www.goodfirms.co/robotic-process-automation,Smartbridge,5.0,1,,,50 - 249,2025-10-26 12:25:21.869693,"['Houston, Texas']",['Robotic Process Automation Services'],www.goodfirms.co,,,37.0,,50,249,149.5,0,0,0,middle-priced
304,https://clutch.co/developers/internet-of-things?page=10,Snowdog,4.9,5,$50 - $99 / hr,"$25,000+",50 - 249,2025-10-26 12:42:22.063708,"['Poznań, Poland']","['IoT Development', 'E-Commerce Development', 'UX/UI Design', 'Business Consulting', 'Low/No Code Development', 'Mobile App Development', 'Web Design']",clutch.co,50.0,99.0,74.5,25000.0,50,249,149.5,0,1,1,middle-priced
76,https://www.goodfirms.co/artificial-intelligence,Sobot,5.0,38,$25 - $49/hr,,250 - 999,2025-10-26 12:19:33.067333,"['Singapore, Singapore']",['Artificial Intelligence Services'],www.goodfirms.co,25.0,49.0,37.0,,250,999,329.5,1,0,0,middle-priced
978,https://clutch.co/developers/internet-of-things?page=3,SoftProdigy,4.7,43,$25 - $49 / hr,"$10,000+",250 - 999,2025-10-26 16:05:58.918978,"['Sahibzada Ajit Singh Nagar, India']","['IoT Development', 'Custom Software Development', 'Mobile App Development', 'AI Development', 'Cloud Consulting & SI']",clutch.co,25.0,49.0,37.0,10000.0,250,999,329.5,1,1,1,middle-priced
890,https://clutch.co/developers/artificial-intelligence?page=4,Softarex Technologies,5.0,14,$50 - $99 / hr,"$25,000+",50 - 249,2025-10-26 16:06:00.061064,"['Alexandria, VA']","['AI Development', 'IoT Development', 'AI Consulting', 'Custom Software Development']",clutch.co,50.0,99.0,74.5,25000.0,50,249,149.5,1,1,0,middle-priced
388,https://clutch.co/developers/artificial-intelligence?page=10,Softcery,5.0,9,$50 - $99 / hr,"$25,000+",10 - 49,2025-10-26 12:42:20.685933,"[""L'viv, Ukraine""]","['AI Development', 'Generative AI', 'AI Consulting', 'Custom Software Development']",clutch.co,50.0,99.0,74.5,25000.0,10,49,29.5,1,0,0,middle-priced
941,https://clutch.co/developers/internet-of-things?page=3,Softengi,4.8,24,$25 - $49 / hr,"$10,000+",250 - 999,2025-10-26 16:05:59.000674,"['Tychy, Poland']","['IoT Development', 'AI Development', 'AR/VR Development', 'Custom Software Development', 'Web Design']",clutch.co,25.0,49.0,37.0,10000.0,250,999,329.5,1,1,0,middle-priced
258,https://clutch.co/developers/internet-of-things?page=10,Softeq,4.9,27,Undisclosed,"$50,000+",250 - 999,2025-10-26 12:42:22.103723,"['Houston, TX']","['/20 Reviews', '/10 Clients & Experience', '.6/10 Market Presence', 'IoT Development', 'Other']",clutch.co,,,74.5,50000.0,250,999,329.5,0,1,0,middle-priced
470,https://clutch.co/developers/internet-of-things?page=5,Softqube Technologies LLC,4.9,25,$25 - $49 / hr,"$10,000+",50 - 249,2025-10-26 16:06:06.240554,"['Ahmedabad, India']","['IoT Development', 'Cloud Consulting & SI', 'Low/No Code Development', 'Mobile App Development', 'BI & Big Data Consulting & SI', 'DevOps Managed Services', 'IT Staff Augmentation', 'Web Design']",clutch.co,25.0,49.0,37.0,10000.0,50,249,149.5,0,1,1,middle-priced
622,https://clutch.co/developers/artificial-intelligence?page=5,Softweb Solutions,5.0,5,Undisclosed,"$25,000+",250 - 999,2025-10-26 16:06:03.410748,"['Plano, TX']","['AI Development', 'BI & Big Data Consulting & SI', 'CRM Consulting and SI', 'AI Consulting', 'Generative AI', 'Cloud Consulting & SI', 'Custom Software Development', 'IoT Development', 'Web Development']",clutch.co,,,74.5,25000.0,250,999,329.5,1,1,0,middle-priced
541,https://clutch.co/directory/mobile-application-developers?page=5,Solar Digital,5.0,65,$25 - $49 / hr,"$5,000+",10 - 49,2025-10-26 16:06:04.943638,"['London, England']","['Mobile App Development', 'UX/UI Design', 'Web Development', 'Branding', 'Custom Software Development', 'E-Commerce Development', 'Low/No Code Development', 'Web Design', 'AI Agents', 'AI Consulting']",clutch.co,25.0,49.0,37.0,5000.0,10,49,29.5,1,0,1,middle-priced
18,https://www.goodfirms.co/directory/platform/app-development,SoluLab,5.0,97,$25 - $49/hr,,250 - 999,2025-10-26 12:19:35.963301,"['Los Angeles, California']",[],www.goodfirms.co,25.0,49.0,37.0,,250,999,329.5,0,0,0,middle-priced
465,https://clutch.co/developers/internet-of-things?page=5,Solvative,5.0,6,$150 - $199 / hr,"$50,000+",50 - 249,2025-10-26 16:06:06.252540,['0 selected Clear All'],"['IoT Development', 'E-Commerce Development', 'Mobile App Development', 'Web Development']",clutch.co,150.0,199.0,130.75,50000.0,50,249,149.5,0,1,1,high-priced
179,https://clutch.co/directory/mobile-application-developers?page=10,SolveIt,5.0,43,$25 - $49 / hr,"$25,000+",50 - 249,2025-10-26 12:42:23.341548,"['Warszawa, Poland']","['/20 Reviews', '/10 Clients & Experience', '.7/10 Market Presence', 'Mobile App Development', 'Other']",clutch.co,25.0,49.0,37.0,25000.0,50,249,149.5,0,0,1,middle-priced
359,https://clutch.co/developers/artificial-intelligence?page=10,SolveJet,4.9,9,$50 - $99 / hr,"$5,000+",10 - 49,2025-10-26 12:42:20.714135,['0 selected Clear All'],"['Custom Software Development', 'AI Development', 'Mobile App Development']",clutch.co,50.0,99.0,74.5,5000.0,10,49,29.5,1,0,1,middle-priced
701,https://clutch.co/developers/internet-of-things?page=4,SolveQ,4.8,8,$50 - $99 / hr,"$5,000+",10 - 49,2025-10-26 16:06:01.720313,"['Gdynia, Poland']","['IoT Development', 'Custom Software Development', 'Mobile App Development', 'Web Development']",clutch.co,50.0,99.0,74.5,5000.0,10,49,29.5,0,1,1,middle-priced
195,https://clutch.co/directory/mobile-application-developers?page=10,Solwey Consulting,5.0,9,$100 - $149 / hr,"$10,000+",10 - 49,2025-10-26 12:42:23.328824,"['Austin, TX']","['Mobile App Development', 'UX/UI Design', 'Blockchain', 'CRM Consulting and SI', 'E-Commerce Development', 'Low/No Code Development', 'Custom Software Development', 'Web Design', 'Web Development']",clutch.co,100.0,149.0,124.5,10000.0,10,49,29.5,0,0,1,high-priced
966,https://clutch.co/developers/internet-of-things?page=3,Solwit SA,5.0,10,$25 - $49 / hr,"$5,000+",250 - 999,2025-10-26 16:05:58.946808,"['Gdańsk, Poland']","['IoT Development', 'Application Testing', 'Custom Software Development', 'Cloud Consulting & SI']",clutch.co,25.0,49.0,37.0,5000.0,250,999,329.5,0,1,0,middle-priced
472,https://clutch.co/developers/internet-of-things?page=5,Somco Software,5.0,6,$100 - $149 / hr,"$10,000+",10 - 49,2025-10-26 16:06:06.236230,"['Zielonka, Poland']","['IoT Development', 'Custom Software Development', 'Mobile App Development', 'Other Application Development', 'Robotics Process Automation', 'Wearable App Development', 'Web Design']",clutch.co,100.0,149.0,124.5,10000.0,10,49,29.5,0,1,1,high-priced
171,https://clutch.co/directory/mobile-application-developers?page=10,Somnio Software,5.0,42,$50 - $99 / hr,"$10,000+",10 - 49,2025-10-26 12:42:23.348083,"['Montevideo, Uruguay']","['/20 Reviews', '/10 Clients & Experience', '.2/10 Market Presence', 'Mobile App Development', 'Other']",clutch.co,50.0,99.0,74.5,10000.0,10,49,29.5,0,0,1,middle-priced
353,https://clutch.co/developers/artificial-intelligence?page=10,Sourcetoad,5.0,6,Undisclosed,"$25,000+",10 - 49,2025-10-26 12:42:20.721032,"['Tampa, FL']","['Custom Software Development', 'AI Development', 'Mobile App Development', 'UX/UI Design', 'IT Staff Augmentation']",clutch.co,,,74.5,25000.0,10,49,29.5,1,0,1,middle-priced
821,https://clutch.co/directory/mobile-application-developers?page=4,Space To Tech,5.0,16,< $25 / hr,"$5,000+",50 - 249,2025-10-26 16:06:01.184695,"['Noida, India']","['Mobile App Development', 'Custom Software Development', 'Web Development', 'AI Development']",clutch.co,0.0,25.0,12.5,5000.0,50,249,149.5,1,0,1,low-priced
802,https://clutch.co/directory/mobile-application-developers?page=4,Space-O Technologies,4.8,75,$25 - $49 / hr,"$25,000+",50 - 249,2025-10-26 16:06:01.248405,"['Ahmedabad, India']","['Mobile App Development', 'Custom Software Development', 'AI Development', 'Web Development']",clutch.co,25.0,49.0,37.0,25000.0,50,249,149.5,1,0,1,middle-priced
540,https://clutch.co/directory/mobile-application-developers?page=5,SpaceDev,5.0,48,$50 - $99 / hr,"$25,000+",50 - 249,2025-10-26 16:06:04.945933,"['Miami, FL']","['Mobile App Development', 'Blockchain', 'Custom Software Development', 'IT Staff Augmentation', 'UX/UI Design', 'Web Development']",clutch.co,50.0,99.0,74.5,25000.0,50,249,149.5,0,0,1,middle-priced
710,https://clutch.co/developers/internet-of-things?page=4,Spark Equation,5.0,4,$100 - $149 / hr,"$50,000+",10 - 49,2025-10-26 16:06:01.702640,"['Chicago, IL']","['IoT Development', 'Custom Software Development', 'Cloud Consulting & SI', 'Web Development']",clutch.co,100.0,149.0,124.5,50000.0,10,49,29.5,0,1,0,high-priced
706,https://clutch.co/developers/internet-of-things?page=4,Spartan,5.0,2,$50 - $99 / hr,"$25,000+",50 - 249,2025-10-26 16:06:01.710771,"['Los Angeles, CA']","['IoT Development', 'AI Development', 'Mobile App Development', 'Web Development']",clutch.co,50.0,99.0,74.5,25000.0,50,249,149.5,1,1,1,middle-priced
628,https://clutch.co/developers/artificial-intelligence?page=5,Spiria,4.9,25,$150 - $199 / hr,"$50,000+",50 - 249,2025-10-26 16:06:03.399314,"['Montréal, Canada']","['Custom Software Development', 'Enterprise App Modernization', 'AI Consulting', 'IT Staff Augmentation', 'IT Strategy Consulting', 'UX/UI Design']",clutch.co,150.0,199.0,130.75,50000.0,50,249,149.5,1,0,0,high-priced
694,https://clutch.co/developers/internet-of-things?page=4,"SpurTree USA, Inc.",5.0,3,$50 - $99 / hr,"$10,000+",250 - 999,2025-10-26 16:06:01.734404,"['Las Vegas, NV']","['IoT Development', 'Custom Software Development', 'Mobile App Development', 'Web Development', 'BI & Big Data Consulting & SI', 'E-Commerce Development']",clutch.co,50.0,99.0,74.5,10000.0,250,999,329.5,0,1,1,middle-priced
644,https://clutch.co/developers/artificial-intelligence?page=5,Stackgenie,5.0,8,$50 - $99 / hr,"$5,000+",50 - 249,2025-10-26 16:06:03.365720,"['Montréal, Canada']","['Cloud Consulting & SI', 'DevOps Managed Services', 'Generative AI', 'Cybersecurity']",clutch.co,50.0,99.0,74.5,5000.0,50,249,149.5,1,0,0,middle-priced
858,https://clutch.co/developers/artificial-intelligence?page=4,Stakk,4.9,29,$50 - $99 / hr,"$25,000+",10 - 49,2025-10-26 16:06:00.133315,"['London, England']","['Mobile App Development', 'AI Development', 'UX/UI Design']",clutch.co,50.0,99.0,74.5,25000.0,10,49,29.5,1,0,1,middle-priced
960,https://clutch.co/developers/internet-of-things?page=3,Stanfy,4.8,14,$50 - $99 / hr,"$25,000+",10 - 49,2025-10-26 16:05:58.960648,"['San Francisco, CA']","['IoT Development', 'Wearable App Development']",clutch.co,50.0,99.0,74.5,25000.0,10,49,29.5,0,1,0,middle-priced
310,https://clutch.co/developers/internet-of-things?page=10,Stellar Development,4.8,2,$25 - $49 / hr,"$10,000+",10 - 49,2025-10-26 12:42:22.057028,"['Skopje, North Macedonia']","['IoT Development', 'Custom Software Development', 'Web Development', 'UX/UI Design', 'API Development']",clutch.co,25.0,49.0,37.0,10000.0,10,49,29.5,0,1,0,middle-priced
459,https://clutch.co/developers/internet-of-things?page=5,Stormotion,5.0,13,$25 - $49 / hr,"$10,000+",10 - 49,2025-10-26 16:06:06.265947,"[""Dnipropetrovs'k, Ukraine""]","['IoT Development', 'Mobile App Development', 'IT Staff Augmentation', 'UX/UI Design', 'Wearable App Development', 'Web Development', 'Custom Software Development']",clutch.co,25.0,49.0,37.0,10000.0,10,49,29.5,0,1,1,middle-priced
319,https://clutch.co/developers/internet-of-things?page=10,StudioKrew,4.7,3,$25 - $49 / hr,"$5,000+",50 - 249,2025-10-26 12:42:22.046210,"['Chicago, IL']","['IoT Development', 'Mobile App Development', 'AR/VR Development', 'Custom Software Development', 'API Development', 'Other Application Development', 'UX/UI Design', 'Web Development']",clutch.co,25.0,49.0,37.0,5000.0,50,249,149.5,0,1,1,middle-priced
43,https://www.goodfirms.co/artificial-intelligence,Successive Digital,4.7,75,$25 - $49/hr,,250 - 999,2025-10-26 12:19:33.077391,"['Noida, India']",['Artificial Intelligence Services'],www.goodfirms.co,25.0,49.0,37.0,,250,999,329.5,1,0,0,middle-priced
191,https://clutch.co/directory/mobile-application-developers?page=10,Suffescom Solutions Inc,4.9,105,$25 - $49 / hr,"$25,000+",250 - 999,2025-10-26 12:42:23.332509,"['New York, NY']","['/20 Reviews', '/10 Clients & Experience', '/10 Market Presence', 'Mobile App Development', 'Other']",clutch.co,25.0,49.0,37.0,25000.0,250,999,329.5,0,0,1,middle-priced
962,https://clutch.co/developers/internet-of-things?page=3,SumatoSoft,4.8,24,$50 - $99 / hr,"$25,000+",50 - 249,2025-10-26 16:05:58.955775,"['Boston, MA']","['IoT Development', 'Web Development', 'Custom Software Development', 'Application Testing', 'Low/No Code Development', 'Mobile App Development', 'UX/UI Design']",clutch.co,50.0,99.0,74.5,25000.0,50,249,149.5,0,1,1,middle-priced
159,https://www.goodfirms.co/internet-of-things,Sunflower Lab,4.9,13,$50 - $99/hr,,50 - 249,2025-10-26 12:25:19.209239,"['Columbus, Ohio']",['IoT Development Services'],www.goodfirms.co,50.0,99.0,74.5,,50,249,149.5,0,1,0,middle-priced
571,https://clutch.co/directory/mobile-application-developers?page=5,Supercharge,4.8,22,Undisclosed,"$50,000+",50 - 249,2025-10-26 16:06:04.883562,"['London, England']","['Mobile App Development', 'UX/UI Design', 'Custom Software Development', 'Digital Strategy', 'AI Development', 'Web Design']",clutch.co,,,74.5,50000.0,50,249,149.5,1,0,1,middle-priced
642,https://clutch.co/developers/artificial-intelligence?page=5,Superscript Systems Ltd,5.0,19,$50 - $99 / hr,"$25,000+",10 - 49,2025-10-26 16:06:03.369453,"['Langhorne, PA']","['Custom Software Development', 'AI Development', 'Blockchain']",clutch.co,50.0,99.0,74.5,25000.0,10,49,29.5,1,0,0,middle-priced
251,https://clutch.co/developers/internet-of-things?page=10,Svitla Systems,4.8,29,$25 - $49 / hr,"$25,000+","1,000 - 9,999",2025-10-26 12:42:22.109476,"['Corte Madera, CA']","['.2/20 Reviews', '/10 Clients & Experience', '.5/10 Market Presence', 'IoT Development', 'Other']",clutch.co,25.0,49.0,37.0,25000.0,0,9,4.5,0,1,0,middle-priced
653,https://clutch.co/developers/artificial-intelligence?page=5,Synergo Group,4.8,56,$50 - $99 / hr,"$10,000+",10 - 49,2025-10-26 16:06:03.338749,"['Toronto, Canada']","['AI Development', 'IT Staff Augmentation', 'BI & Big Data Consulting & SI', 'E-Commerce Development', 'Enterprise App Modernization', 'Low/No Code Development', 'Web Development', 'Business Consulting']",clutch.co,50.0,99.0,74.5,10000.0,10,49,29.5,1,0,0,middle-priced
173,https://clutch.co/directory/mobile-application-developers?page=10,Synergy Labs,4.9,45,$50 - $99 / hr,"$25,000+",50 - 249,2025-10-26 12:42:23.346195,"['Hollywood, FL']","['/20 Reviews', '/10 Clients & Experience', '.2/10 Market Presence', 'Mobile App Development', 'Other']",clutch.co,50.0,99.0,74.5,25000.0,50,249,149.5,0,0,1,middle-priced
884,https://clutch.co/developers/artificial-intelligence?page=4,Synodus,5.0,44,< $25 / hr,"$5,000+",250 - 999,2025-10-26 16:06:00.074693,"['Hanoi, Vietnam']","['Custom Software Development', 'Mobile App Development', 'Blockchain', 'AI Development', 'Web Design']",clutch.co,0.0,25.0,12.5,5000.0,250,999,329.5,1,0,1,low-priced
804,https://clutch.co/directory/mobile-application-developers?page=4,Sysmetica LLC,5.0,5,$25 - $49 / hr,"$5,000+",10 - 49,2025-10-26 16:06:01.242732,['0 selected Clear All'],"['Mobile App Development', 'Custom Software Development', 'UX/UI Design', 'Web Development']",clutch.co,25.0,49.0,37.0,5000.0,10,49,29.5,0,0,1,middle-priced
26,https://www.goodfirms.co/directory/platform/app-development,TRIARE,5.0,9,$50 - $99/hr,,50 - 249,2025-10-26 12:19:35.943804,"['Fairfax, Virginia']",[],www.goodfirms.co,50.0,99.0,74.5,,50,249,149.5,0,0,0,middle-priced
964,https://clutch.co/developers/internet-of-things?page=3,Tack Mobile,4.7,6,$150 - $199 / hr,"$75,000+",10 - 49,2025-10-26 16:05:58.950946,"['Broomfield, CO']","['IoT Development', 'Mobile App Development', 'UX/UI Design']",clutch.co,150.0,199.0,130.75,55000.0,10,49,29.5,0,1,1,high-priced
30,https://www.goodfirms.co/directory/platform/app-development,Tallium Inc.,5.0,26,$25 - $49/hr,,50 - 249,2025-10-26 12:19:35.938813,"['San Francisco, California']",[],www.goodfirms.co,25.0,49.0,37.0,,50,249,149.5,0,0,0,middle-priced
457,https://clutch.co/developers/internet-of-things?page=5,TangoCode,5.0,14,$100 - $149 / hr,"$50,000+",10 - 49,2025-10-26 16:06:06.269837,"['Chicago, IL']","['IoT Development', 'Custom Software Development', 'Mobile App Development', 'Web Development', 'AI Development', 'Digital Strategy', 'UX/UI Design']",clutch.co,100.0,149.0,124.5,50000.0,10,49,29.5,1,1,1,high-priced
177,https://clutch.co/directory/mobile-application-developers?page=10,Tapptitude,4.9,67,$25 - $49 / hr,"$5,000+",50 - 249,2025-10-26 12:42:23.342945,"['Cluj-Napoca, Romania']","['/20 Reviews', '/10 Clients & Experience', '.6/10 Market Presence', 'Mobile App Development', 'Other']",clutch.co,25.0,49.0,37.0,5000.0,50,249,149.5,0,0,1,middle-priced
572,https://clutch.co/directory/mobile-application-developers?page=5,TatvaSoft,4.9,45,< $25 / hr,"$25,000+","1,000 - 9,999",2025-10-26 16:06:04.881591,"['Ahmedabad, India']","['Mobile App Development', 'Custom Software Development', 'Web Development', 'Cloud Consulting & SI']",clutch.co,0.0,25.0,12.5,25000.0,0,9,4.5,0,0,1,low-priced
1002,https://www.goodfirms.co/internet-of-things,Team Tweaks Technologies Pvt Ltd,5.0,10,$25 - $49/hr,,50 - 249,2025-10-26 16:18:17.947098,"['Chennai, India']",['IoT Development Services'],www.goodfirms.co,25.0,49.0,37.0,,50,249,149.5,0,1,0,middle-priced
48,https://www.goodfirms.co/artificial-intelligence,Tech2Globe Web Solutions LLP,5.0,53,$25 - $49/hr,,50 - 249,2025-10-26 12:19:33.072523,"['Delhi, India']",['Artificial Intelligence Services'],www.goodfirms.co,25.0,49.0,37.0,,50,249,149.5,1,0,0,middle-priced
188,https://clutch.co/directory/mobile-application-developers?page=10,TechAhead,4.9,113,$25 - $49 / hr,"$25,000+",50 - 249,2025-10-26 12:42:23.334676,"['Agoura Hills, CA']","['/20 Reviews', '/10 Clients & Experience', '.9/10 Market Presence', 'Mobile App Development', 'Other']",clutch.co,25.0,49.0,37.0,25000.0,50,249,149.5,0,0,1,middle-priced
10,https://www.goodfirms.co/directory/platform/app-development,TechGropse Pvt. Ltd.,4.9,81,< $25/hr,,50 - 249,2025-10-26 12:19:35.970718,"['South Pasadena, California']",[],www.goodfirms.co,0.0,25.0,12.5,,50,249,149.5,0,0,0,low-priced
543,https://clutch.co/directory/mobile-application-developers?page=5,TechRover Solutions,4.9,8,< $25 / hr,"$10,000+",50 - 249,2025-10-26 16:06:04.939677,"['Plano, TX']","['Mobile App Development', 'Custom Software Development', 'Web Development', 'AI Development', 'Other IT Consulting and SI']",clutch.co,0.0,25.0,12.5,10000.0,50,249,149.5,1,0,1,low-priced
468,https://clutch.co/developers/internet-of-things?page=5,TechVedika Inc.,4.8,4,$25 - $49 / hr,"$25,000+",50 - 249,2025-10-26 16:06:06.245294,"['Hyderabad, India']","['IoT Development', 'Cloud Consulting & SI', 'Custom Software Development', 'AI Development', 'Low/No Code Development', 'Web Design']",clutch.co,25.0,49.0,37.0,25000.0,50,249,149.5,1,1,0,middle-priced
798,https://clutch.co/directory/mobile-application-developers?page=4,TechWings,4.9,57,$25 - $49 / hr,"$10,000+",50 - 249,2025-10-26 16:06:01.256817,"['Kraków, Poland']","['Mobile App Development', 'Web Development', 'Custom Software Development', 'UX/UI Design']",clutch.co,25.0,49.0,37.0,10000.0,50,249,149.5,0,0,1,middle-priced
12,https://www.goodfirms.co/directory/platform/app-development,Techmango Technology Services Private Limited,4.9,34,< $25/hr,,50 - 249,2025-10-26 12:19:35.968969,"['Chennai, India']",[],www.goodfirms.co,0.0,25.0,12.5,,50,249,149.5,0,0,0,low-priced
819,https://clutch.co/directory/mobile-application-developers?page=4,TechnoYuga Soft Pvt. Ltd.,5.0,60,< $25 / hr,"$10,000+",10 - 49,2025-10-26 16:06:01.188190,"['New Delhi, India']","['Mobile App Development', 'AI Development', 'Custom Software Development', 'UX/UI Design', 'Web Development']",clutch.co,0.0,25.0,12.5,10000.0,10,49,29.5,1,0,1,low-priced
889,https://clutch.co/developers/artificial-intelligence?page=4,Techstack company,5.0,34,$50 - $99 / hr,"$10,000+",50 - 249,2025-10-26 16:06:00.062990,"['Wrocław, Poland']","['Mobile App Development', 'Custom Software Development', 'Web Development', 'AI Development', 'IoT Development']",clutch.co,50.0,99.0,74.5,10000.0,50,249,149.5,1,1,1,middle-priced
372,https://clutch.co/developers/artificial-intelligence?page=10,Tekxai,5.0,5,$25 - $49 / hr,"$5,000+",10 - 49,2025-10-26 12:42:20.701482,['0 selected Clear All'],"['Custom Software Development', 'Mobile App Development', 'AI Development']",clutch.co,25.0,49.0,37.0,5000.0,10,49,29.5,1,0,1,middle-priced
243,https://clutch.co/developers/internet-of-things?page=10,Tepia,4.9,38,$100 - $149 / hr,"$50,000+",10 - 49,2025-10-26 12:42:22.117598,"['Costa Mesa, CA']","['.6/20 Reviews', '/10 Clients & Experience', '.8/10 Market Presence', 'IoT Development', 'Other']",clutch.co,100.0,149.0,124.5,50000.0,10,49,29.5,0,1,0,high-priced
39,https://www.goodfirms.co/artificial-intelligence,The 66th,5.0,3,$100 - $149/hr,,2 - 9,2025-10-26 12:19:33.081169,"['Vancouver, Canada']",['Artificial Intelligence Services'],www.goodfirms.co,100.0,149.0,124.5,,2,9,5.5,1,0,0,high-priced
487,https://clutch.co/developers/internet-of-things?page=5,The Better Bunch,4.9,13,$50 - $99 / hr,"$10,000+",10 - 49,2025-10-26 16:06:06.202016,"['Dubai, United Arab Emirates']","['IoT Development', 'Enterprise App Modernization', 'Mobile App Development']",clutch.co,50.0,99.0,74.5,10000.0,10,49,29.5,0,1,1,middle-priced
708,https://clutch.co/developers/internet-of-things?page=4,The Curve,4.9,8,$100 - $149 / hr,"$50,000+",10 - 49,2025-10-26 16:06:01.706905,"['Sheffield, England']","['IoT Development', 'Custom Software Development', 'Mobile App Development', 'Low/No Code Development', 'Web Development']",clutch.co,100.0,149.0,124.5,50000.0,10,49,29.5,0,1,1,high-priced
634,https://clutch.co/developers/artificial-intelligence?page=5,The Distance App Developers,4.8,36,$100 - $149 / hr,"$50,000+",10 - 49,2025-10-26 16:06:03.386914,"['York, England']","['Mobile App Development', 'AI Development', 'Product Design']",clutch.co,100.0,149.0,124.5,50000.0,10,49,29.5,1,0,1,high-priced
794,https://clutch.co/directory/mobile-application-developers?page=4,The Gnar Company,4.8,19,$150 - $199 / hr,"$25,000+",10 - 49,2025-10-26 16:06:01.265068,"['Needham, MA']","['Mobile App Development', 'Web Development', 'Custom Software Development', 'AI Development', 'UX/UI Design']",clutch.co,150.0,199.0,130.75,25000.0,10,49,29.5,1,0,1,high-priced
536,https://clutch.co/directory/mobile-application-developers?page=5,The SilverLogic,5.0,14,$150 - $199 / hr,"$10,000+",50 - 249,2025-10-26 16:06:04.954034,"['Boca Raton, FL']","['Mobile App Development', 'Custom Software Development', 'AI Consulting', 'AI Development', 'Blockchain', 'Low/No Code Development']",clutch.co,150.0,199.0,130.75,10000.0,50,249,149.5,1,0,1,high-priced
647,https://clutch.co/developers/artificial-intelligence?page=5,The Smyth Group,5.0,26,$150 - $199 / hr,"$25,000+",10 - 49,2025-10-26 16:06:03.358869,"['Vista, CA']","['AI Development', 'Custom Software Development', 'Mobile App Development', 'UX/UI Design', 'Web Development']",clutch.co,150.0,199.0,130.75,25000.0,10,49,29.5,1,0,1,high-priced
555,https://clutch.co/directory/mobile-application-developers?page=5,ThePlanetSoft,5.0,8,$50 - $99 / hr,"$5,000+",50 - 249,2025-10-26 16:06:04.916034,"['Surat, India']","['Mobile App Development', 'Web Development', 'Custom Software Development', 'E-Commerce Development', 'CRM Consulting and SI', 'Cloud Consulting & SI', 'ERP Consulting and SI']",clutch.co,50.0,99.0,74.5,5000.0,50,249,149.5,0,0,1,middle-priced
958,https://clutch.co/developers/internet-of-things?page=3,TheoremOne,5.0,1,$150 - $199 / hr,"$100,000+",250 - 999,2025-10-26 16:05:58.964114,"['Los Angeles, CA']","['IoT Development', 'Custom Software Development', 'Business Consulting', 'IT Strategy Consulting', 'Enterprise App Modernization', 'Low/No Code Development']",clutch.co,150.0,199.0,130.75,55000.0,250,999,329.5,0,1,0,high-priced
698,https://clutch.co/developers/internet-of-things?page=4,ThingsBoard,5.0,2,$50 - $99 / hr,"$5,000+",50 - 249,2025-10-26 16:06:01.725675,['0 selected Clear All'],"['IoT Development', 'Custom Software Development', 'Mobile App Development']",clutch.co,50.0,99.0,74.5,5000.0,50,249,149.5,0,1,1,middle-priced
300,https://clutch.co/developers/internet-of-things?page=10,ThingsLog,5.0,1,Undisclosed,"$1,000+",10 - 49,2025-10-26 12:42:22.067394,"['Sofia, Bulgaria']","['IoT Development', 'IT Managed Services', 'AI Development', 'Application Management & Support', 'Mobile App Development', 'Web Development']",clutch.co,,,74.5,1000.0,10,49,29.5,1,1,1,middle-priced
942,https://clutch.co/developers/internet-of-things?page=3,ThinkUp,4.9,19,$50 - $99 / hr,"$10,000+",10 - 49,2025-10-26 16:05:58.998497,"['Montevideo, Uruguay']","['IoT Development', 'Mobile App Development', 'IT Staff Augmentation']",clutch.co,50.0,99.0,74.5,10000.0,10,49,29.5,0,1,1,middle-priced
145,https://www.goodfirms.co/robotic-process-automation,Thoughtful Automation,4.8,2,,,50 - 249,2025-10-26 12:25:21.866872,"['Chicago, Illinois']",['Robotic Process Automation Services'],www.goodfirms.co,,,37.0,,50,249,149.5,0,0,0,middle-priced
381,https://clutch.co/developers/artificial-intelligence?page=10,"Three Ventures Technology, Inc.",4.8,17,$200 - $300 / hr,"$5,000+",10 - 49,2025-10-26 12:42:20.693048,"['Roseville, CA']","['Pay Per Click', 'CRM Consulting and SI', 'Cloud Consulting & SI', 'AI Development', 'BI & Big Data Consulting & SI', 'Conversion Optimization', 'Generative AI', 'Low/No Code Development']",clutch.co,200.0,300.0,130.75,5000.0,10,49,29.5,1,0,0,high-priced
878,https://clutch.co/developers/artificial-intelligence?page=4,Three29,4.9,39,$100 - $149 / hr,"$10,000+",10 - 49,2025-10-26 16:06:00.088179,"['Sacramento, CA']","['Web Design', 'Web Development', 'Pay Per Click', 'AI Consulting', 'Branding', 'Marketing Strategy', 'Search Engine Optimization']",clutch.co,100.0,149.0,124.5,10000.0,10,49,29.5,1,0,0,high-priced
